#permanent_code,gen1,gen2,gen3,level,name,imp,org_code,tr_name
1225457668;73;11;4;3;大发维修;9999;31104;
1225588737;73;13;1;3;标致维修;9999;31301;
1225588738;73;13;2;3;东风雪铁龙维修;9999;31302;
1225719809;73;15;1;3;阿尔法-罗密欧维修;9999;31501;
1225785345;73;16;1;3;玛莎拉蒂维修 ;9999;31601;
1225981954;73;19;2;3;马自达维修;9999;31902;
1225981955;73;19;3;3;林肯维修;9999;31903;
1225981956;73;19;4;3;水星维修;9999;31904;
1226309633;73;24;1;3;沃尔沃维修;9999;32401;
1226440705;73;26;1;3;吉普维修;9999;32601;
1226440706;73;26;2;3;道奇维修;9999;32602;
1241579521;74;1;1;3;宝马摩托车销售;9999;40101;
1241645057;74;2;1;3;宝马摩托车维修;9999;40201;
1258356737;75;1;1;3;综合酒楼;9999;50101;
1258356738;75;1;2;3;四川菜（川菜）;9999;50102;
1258356739;75;1;3;3;广东菜(粤菜;9999;50103;
1258356740;75;1;4;3;山东菜（鲁菜）;9999;50104;
1258356741;75;1;5;3;江苏菜;9999;50105;
1258356742;75;1;6;3;浙江菜;9999;50106;
1258356743;75;1;7;3;上海菜;9999;50107;
1258356744;75;1;8;3;湖南菜（湘菜;9999;50108;
1258356745;75;1;9;3;安徽菜（徽菜）;9999;50109;
1258356746;75;1;10;3;福建菜 ;9999;50110;
1258356747;75;1;11;3;北京菜;9999;50111;
1258356748;75;1;12;3;湖北菜（鄂菜;9999;50112;
1258356749;75;1;13;3;东北菜;9999;50113;
1258356750;75;1;14;3;云贵菜;9999;50114;
1258356751;75;1;15;3;西北菜;9999;50115;
1258356752;75;1;16;3;老字号;9999;50116;
1258356753;75;1;17;3;火锅店 ;9999;50117;
1258356754;75;1;18;3;特色/地方风味餐厅;9999;50118;
1258356755;75;1;19;3;海鲜酒楼;9999;50119;
1258356756;75;1;20;3;中式素菜馆;9999;50120;
1258356757;75;1;21;3;清真菜馆;9999;50121;
1258356758;75;1;22;3;台湾菜 ;9999;50122;
1258356759;75;1;23;3;潮州菜;9999;50123;
1258422273;75;2;1;3;西餐厅(综合风味) ;9999;50201;
1258422274;75;2;2;3;日本料理;9999;50202;
1258422275;75;2;3;3;韩国料理;9999;50203;
1258422276;75;2;4;3;法式菜品餐厅;9999;50204;
1258422277;75;2;5;3;意式菜品餐厅;9999;50205;
1258422278;75;2;6;3;泰国/越南菜品餐厅;9999;50206;
1258422279;75;2;7;3;地中海风格菜品;9999;50207;
1258422280;75;2;8;3;美式风味;9999;50208;
1258422281;75;2;9;3;印度风味;9999;50209;
1258422282;75;2;10;3;英国式菜品餐厅;9999;50210;
1258422283;75;2;11;3;牛扒店(扒房);9999;50211;
1258422284;75;2;12;3;俄国菜;9999;50212;
1258422285;75;2;13;3;葡国菜;9999;50213;
1258422286;75;2;14;3;德国菜;9999;50214;
1258422287;75;2;15;3;巴西菜;9999;50215;
1258422288;75;2;16;3;墨西哥菜 ;9999;50216;
1258422289;75;2;17;3;其它亚洲菜;9999;50217;
